Date,Title,Description
2022-04-25T10:20:05Z,Is Legg Mason Low Volatility High Dividend ETF (LVHD) a Strong ETF Right Now?,Smart Beta ETF report for LVHD
2022-04-25T10:20:07Z,Should iShares Russell Top 200 Value ETF (IWX) Be on Your Investing Radar?,Style Box ETF report for IWX
2022-04-25T23:22:23Z,Why Teladoc Health Stock Crushed the Market Today,The company taps an executive with diverse experience to be its new chief medical officer.
2022-04-26T11:40:00Z,Is Johnson & Johnson Stock a Buy Now?,Another exceptional quarter makes this healthcare stock a solid buy.
2022-04-26T12:10:00Z,Did Johnson & Johnson's CFO Just Spell Trouble for Moderna and Pfizer?,Demand for doses of the coronavirus vaccine isn't as reliably high as it once was.
2022-04-26T13:10:00Z,Want to Get Richer? 2 Best Stocks to Buy Now and Hold Forever,These two companies have excellent financials and serious growth prospects.
2022-04-26T14:45:00Z,Is Intuitive Surgical Stock a Buy Now?,"First-quarter results confirmed yet again how strong the surgical robot company is, but its share price still sank."
2022-04-26T15:15:00Z,Healthcare ETFs in Focus Ahead of Q1 Earnings,"The healthcare sector has gained some momentum lately on investors' rush to safety in a volatile stock market. The sector is non-cyclical in nature, which in turn, is providing a cushion to the portfolio."
2022-04-26T15:44:00Z,"Drug/Biotech Stocks' Apr 27 Q1 Earnings Roster: GSK, AMGN & More","Let us take a look at four drug/biotech companies, namely, GSK, AMGN, ALKS and BMRN, which are due to release their quarterly results on Apr 27."
2022-04-26T20:19:00Z,"Why High Dividend, Low Volatility ETFs are Beating the Market","These ETFs holds high quality, dividend paying stocks with low volatility"
2022-04-27T10:20:07Z,Should You Invest in the Vanguard Health Care ETF (VHT)?,Sector ETF report for VHT
2022-04-27T11:00:00Z,Growth Stocks vs. Dividend Stocks,Which stocks should you buy now for your portfolio?
2022-04-27T13:33:00Z,The inspiring stories of 3 entrepreneurs who started their business after age 50,"They are part of the swelling ranks of 50-plus entrepreneurs, new small business owners, solopreneurs and self-employed."
2022-04-27T14:53:00Z,This Could Spell Bad News for Novavax,Is demand running out for COVID-19 vaccines?
2022-04-27T15:10:00Z,"Glaxo's (GSK) Q1 Earnings Top, Xevudy Adds $1.7B in Sales","Glaxo's (GSK) revenues benefit from the strong growth in sales across all categories along with additional sales from its COVID-19 antibody drug, Xevudy."
2022-04-27T16:37:06Z,Why Alkermes Stock Is Jumping Today,The drugmaker beat Wall Street's expectations with its Q1 results.
2022-04-28T10:20:05Z,Should SPDR MSCI USA StrategicFactors ETF (QUS) Be on Your Investing Radar?,Style Box ETF report for QUS
2022-04-28T12:01:00Z,Why Surgical Innovation Should Boost Medtronic's Growth,Its entry into the booming robotic surgery space may unlock additional revenue.
2022-04-28T12:10:00Z,Is the S&P 500 All You Need to Retire a Millionaire?,Spoiler: Yup! No fancy degrees or risky investments are needed to build wealth and financial security.
2022-04-28T14:53:00Z,"Drug/Biotech Stocks Q1 Earnings Due on Apr 29: BMY, ABBV, AZN","Let us take a look at what is in store for BMY, ABBV, and AZN that are scheduled to report on Apr 29."
2022-04-28T15:07:00Z,2 Healthcare Stocks That Could Go Parabolic,These two companies are poised for a comeback.
2022-04-28T16:29:10Z,"Netflix, Tesla, Twitter. Investors Have a Lot to Talk About.",Plus a look at real estate investing.
2022-04-29T09:39:00Z,"Believe It or Not, These Stocks Pay You to Own Them",Dividend stocks are particularly attractive when the stock market is down.
2022-04-29T10:00:00Z,Could This 1 Detail Could Keep Intuitive Surgical Ahead of Rivals?,It's all about digital.
2022-04-29T11:11:00Z,Should Investors Be Worried About Tech Stock Valuations?,Many are quick to call tech stocks overvalued -- but what if the opposite is true?
2022-04-29T11:25:00Z,"Pandemic is not over yet, says Dr. Fauci, and WHO says omicron accounted for 99.7% of all cases sequenced in latest week","Just hours after saying the U.S. was out of the ""pandemic phase,"" Dr. Anthony Fauci, President Joe Biden's chief medical adviser and a leading infectious disease expert, clarified that he should have said the acute phase was over."
2022-04-29T11:44:00Z,2 Shocking Dow Charts That Illustrate the Power of Long-Term Investing,Even mediocre performers can produce monster gains over the long term.
2022-04-29T13:00:06Z,Is Most-Watched Stock Johnson & Johnson (JNJ) Worth Betting on Now?,"Johnson & Johnson (JNJ) has received quite a bit of attention from Zacks.com users lately. Therefore, it is wise to be aware of the facts that can impact the stock's prospects."
2022-04-29T15:20:00Z,"AbbVie (ABBV) Q1 Earnings Top, Competition Rises for Imbruvica","AbbVie (ABBV) beats estimates for first-quarter 2022 earnings while missing the same for sales. Strong demand for immunology drugs, aesthetics and cosmetics drives sales. Shares decline."
2022-04-29T16:45:21Z,Why Emergent BioSolutions Stock Is Sinking Today,The company's Q1 results were disappointing.
2022-04-29T18:25:00Z,"Emergent's (EBS) Q1 Earnings Miss, Revenues Beat Estimates",Emergent's (EBS) first-quarter 2022 earnings miss estimates while sales beat the mark. EBS suspends its CDMO guidance for 2022 until it gets a better picture of the COVID-19 vaccine requirements.
2022-04-30T12:00:00Z,3 Unstoppable Dow Dividend Kings to Boost Your Passive Income Stream,These dividend stocks are breaking out toward new all-time highs.
2022-04-30T13:00:00Z,The Near Perfect Portfolio For The Good Times And Bad,"With index investing, there's no escape from a roller coaster ride. For most people, especially retirees, it's very difficult to tolerate large and deep drawdowns."
2022-05-02T10:20:06Z,Should You Invest in the Health Care Select Sector SPDR ETF (XLV)?,Sector ETF report for XLV
2022-05-02T21:34:35Z,Why Johnson & Johnson Stock Held Steady in April,The company's nearly inflation-proof earnings make it attractive to investors.
2022-05-03T04:24:13Z,IYH: Diversified Healthcare ETF Suitable For Short Term Investment,"The IYH ETF has posted strong price returns over the medium and long term, but generated 1% yield. Read why I'll prefer to make IYH a trading instrument."
2022-05-04T10:20:08Z,Should You Invest in the iShares U.S. Healthcare ETF (IYH)?,Sector ETF report for IYH
2022-05-04T10:20:08Z,Should Oshares U.S. Quality Dividend ETF (OUSA) Be on Your Investing Radar?,Style Box ETF report for OUSA
2022-05-04T10:20:08Z,Should Vanguard Mega Cap Value ETF (MGV) Be on Your Investing Radar?,Style Box ETF report for MGV
2022-05-04T14:53:00Z,3 of the Best Growth Stocks to Buy in May,"Regardless of how they do in the short term, these could be great stocks to hold for the long haul."
2022-05-05T06:00:54Z,"Dividend Increases: April 16-22, 2022","In the past week, sixteen companies in Dividend Radar announced dividend increases. Click here to know more about the Champions, Contenders, and Challengers."
2022-05-05T09:55:00Z,Pfizer Is Poised to Shatter These 2 Records in 2022,The big drugmaker should be in store for a banner year on a couple of fronts.
2022-05-05T10:20:06Z,Is iShares Core S&P U.S. Value ETF (IUSV) a Strong ETF Right Now?,Smart Beta ETF report for IUSV
2022-05-05T11:42:00Z,Better Dividend King: Johnson & Johnson vs. Abbott Laboratories,Where's the safer place to park your money?
2022-05-06T10:20:07Z,Should Invesco S&P 500 Low Volatility ETF (SPLV) Be on Your Investing Radar?,Style Box ETF report for SPLV
2022-05-06T12:34:00Z,"Who's to blame for Thursday's selloff? The Fed, and you, says this analyst",'The market’s mistake to rally hard without sufficient new information to warrant this in conditions in which such a rally could not possibly be sustained.'
2022-05-07T13:30:00Z,5 Safe And Cheap Dividend Stocks To Invest In (May 2022),"This article is part of our monthly series where we highlight five companies that are large-cap, relatively safe, dividend-paying, and are offering large discounts to their historical norms."
2022-05-08T13:00:00Z,"AbbVie: Buy, Hold, Or Sell After Q1 Results?","AbbVie stock was under heavy selling pressure following its Q1 ‘22 earnings. Check out whether ABBV stock is a buy, hold or sell after its Q1 earnings."
2022-05-09T10:20:05Z,Should Vanguard S&P 500 Value ETF (VOOV) Be on Your Investing Radar?,Style Box ETF report for VOOV
2022-05-09T10:20:08Z,Is Invesco Dynamic Large Cap Value ETF (PWV) a Strong ETF Right Now?,Smart Beta ETF report for PWV
2022-05-09T12:05:00Z,"If You Invested $10,000 in Johnson & Johnson 10 Years Ago, This Is How Much You Would Have Today",This company stands the test of time and still has room for growth.
2022-05-09T12:16:00Z,"New study finds omicron no less severe than earlier variants, and not just more transmissible","A new study conducted by researchers at Harvard Medical School among others has found that the omicron variant of the coronavirus that causes COVID-19 is just as severe as earlier variants, and not more transmissible but no less severe as previously thought."
2022-05-09T15:09:00Z,J&J (JNJ) Updates COVID Jab Label to Include Blood Clot Risk,J&J's (JNJ) decision to update the label of its COVID-19 vaccine came on the heels of the FDA's decision to limit the authorized use of its vaccine due to the risk of TTS.
2022-05-09T20:16:00Z,Takeaways From the 2022 Berkshire Hathaway Annual Meeting,Plus a look at how to handle the market.
2022-05-10T10:20:07Z,Should You Invest in the iShares U.S. Pharmaceuticals ETF (IHE)?,Sector ETF report for IHE
2022-05-10T14:56:00Z,Bayer (BAYRY) Earnings & Revenues Surpass Estimates in Q1,Bayer (BAYRY) beats estimates for both earnings and revenues in the first quarter of 2022.
2022-05-10T22:07:00Z,"Malcolm Ethridge From ""The Tech Money Podcast"" Provides Perspective for Investors",Plus we look at the e-commerce landscape.
2022-05-11T10:20:07Z,Is WisdomTree U.S. Quality Dividend Growth ETF (DGRW) a Strong ETF Right Now?,Smart Beta ETF report for DGRW
2022-05-11T10:20:08Z,Should iShares S&P 500 Value ETF (IVE) Be on Your Investing Radar?,Style Box ETF report for IVE
2022-05-11T10:20:08Z,Should You Invest in the Invesco Dynamic Pharmaceuticals ETF (PJP)?,Sector ETF report for PJP
2022-05-11T12:45:00Z,This Dividend King Just Joined an Exclusive Club -- Here's Why the Stock Is a Buy,Johnson & Johnson recently became part of the group that has raised its dividends for six straight decades.
2022-05-11T13:36:00Z,"Halozyme (HALO) Q1 Earnings Miss, Royalties Aid Y/Y Revenues","Halozyme (HALO) first-quarter earnings and sales miss estimates. Strong demand for the partnered drug, subcutaneous Darzalex, boosts the top line."
2022-05-11T15:30:00Z,2 No-Brainer Pharma Stocks to Buy Right Now,Bristol-Myers Squibb and Johnson & Johnson have a lot to offer investors.
2022-05-12T10:20:05Z,Is Vanguard High Dividend Yield ETF (VYM) a Strong ETF Right Now?,Smart Beta ETF report for VYM
2022-05-12T10:20:07Z,Is iShares Core Dividend Growth ETF (DGRO) a Strong ETF Right Now?,Smart Beta ETF report for DGRO
2022-05-12T10:20:07Z,Should Vanguard Russell 1000 Value ETF (VONV) Be on Your Investing Radar?,Style Box ETF report for VONV
2022-05-12T13:00:06Z,Is Trending Stock Johnson & Johnson (JNJ) a Buy Now?,"Zacks.com users have recently been watching Johnson & Johnson (JNJ) quite a bit. Thus, it is worth knowing the facts that could determine the stock's prospects."
2022-05-12T14:00:00Z,This Dividend Stock Has Been Increasing Its Payouts for 75 Straight Periods,Healthcare Services is not a Dividend King but it has an impressive streak going.
2022-05-12T18:47:00Z,AbbVie's (ABBV) Rinvoq Meets Crohn's Disease Study Goals,AbbVie's (ABBV) Rinvoq achieves statistical significance with its co-primary endpoints of clinical remission and endoscopic response in a late-stage study for Crohn's disease.
2022-05-12T19:36:39Z,Read Why HC Wainwright Lowered Price Target On This Small Biotech Stock,"U.S. marketing application filing for Cidara Therapeutics Inc's (NASDAQ: CDTX) rezafungin remains on track for mid-2022, setting up a potential early 2023 approval and launch. 
Cidara confirmed that the application filing of lead antifungal drug rezafungin as a potential first-line treatment for candidemia and invasive candidiasis remains on track for mid-2022, which HC Wainwright takes to mean as late as August. 
HC Wainwright lowered the price target to $6 from $7.50, citing the challenging capital market environment.
Related: Cidara Therapeutics Stock Slides Despite Acing Rezafungin Trial In Fungal Infection.
The analyst anticipates Cidara to be granted Priority Review (8 ...Full story available on Benzinga.com"
2022-05-13T10:00:00Z,Is This Vaccine Stock in Trouble -- or Ready for a Rebound?,Inovio may be at a turning point.
2022-05-13T14:41:00Z,"Some patients and physicians say it's hard to find Paxlovid, Pfizer's COVID-19 pill",The pill has become an increasingly important tool in the nation’s defense against COVID-19 as mask mandates have lifted and people have returned to their non-distanced lives.
2022-05-14T09:06:00Z,Nasdaq Bear Market: 3 Extremely Safe Stocks You'll Regret Not Buying on the Dip,These steady stocks are highly attractive following a 27% decline in the Nasdaq.
2022-05-14T19:45:00Z,12 stocks to consider for the next leg of the bull market,"These companies are typically uncorrelated to indexes, giving investors a chance to outperform."
2022-05-15T04:27:55Z,"Dividend Champion, Contender, And Challenger Highlights: Week Of May 15","A weekly summary of dividend activity for Dividend Champions, Contenders, and Challengers. Companies which changed their dividends. Companies with upcoming ex-dividend dates."
2022-05-16T10:20:06Z,Should iShares Russell 1000 Value ETF (IWD) Be on Your Investing Radar?,Style Box ETF report for IWD
2022-05-16T10:20:08Z,Should Schwab U.S. LargeCap Value ETF (SCHV) Be on Your Investing Radar?,Style Box ETF report for SCHV
2022-05-17T10:20:07Z,Should iShares MSCI USA Min Vol Factor ETF (USMV) Be on Your Investing Radar?,Style Box ETF report for USMV
2022-05-17T15:15:03Z,8 Analysts Have This to Say About Johnson & Johnson,"Analysts have provided the following ratings for Johnson & Johnson (NYSE:JNJ) within the last quarter: 




Bullish
Somewhat Bullish
Indifferent
Somewhat Bearish
Bearish




Total Ratings
2
3
3
0
0


Last 30D
1
0
0
0
0


1M Ago
1
2
0
0
0


2M Ago
0
1
2
0
0


3M Ago
0
0
1
0
0



According to 8 analyst offering 12-month price targets in the last 3 months, Johnson & Johnson has an average price target of $193.5 with a high of $210.00 and a low of $173.00. 
Below is a summary of how these 8 analysts rated Johnson & Johnson over the past 3 ...Full story available on Benzinga.com"
2022-05-18T14:10:00Z,Moderna (MRNA) Stock Rises 4%: What's Behind the Upside?,Moderna (MRNA) stock rises more than 4% on May 17. The COVID-19 vaccine-maker attracts investors on the back of a promising update from one of its competitors.
2022-05-18T22:43:36Z,Sector Rotation And 9 Stocks To Watch During A Recession,"Is the United States heading toward a recession?
This has been the looming question on the minds of Americans since inflation topped at 8.5% in March, matched with other indicators such as rising interest rates and the bond market’s inverted yield curve.
Top economists are split on the inevitability of a recession. Former Goldman Sachs Group Inc (NYSE: GS) CEO Lloyd Blankfein said over the weekend, “It’s certainly a very, very high-risk factor,” but believes that the Fed is responding well to the risk.
Moody’s Corporation (NYSE: MCO) chief economist Mark Zandi predicted a 35% probability that America will enter a recession in the next two years. Twitter Inc.'s (NYSE: TWTR) most-loved Elon Musk predicted a recession as early as the summer of 2022.
Conflicting outlooks aside, it is essential to look at the facts and what has historically preceded a recession.
The yield curve inverted on March 29 for the first time since 2019. This occurs when the short-term U.S. treasury is paying a higher interest rate than long-term U.S. treasuries. More than that, Fed Chair Jerome Powell indicated a 50 basis point increase, up from the traditional 0.25% at the last ..."
2022-05-19T10:20:07Z,Should Invesco Dynamic Large Cap Value ETF (PWV) Be on Your Investing Radar?,Style Box ETF report for PWV
2022-05-19T10:20:08Z,Should Legg Mason Low Volatility High Dividend ETF (LVHD) Be on Your Investing Radar?,Style Box ETF report for LVHD
2022-05-19T10:20:09Z,Should You Invest in the Fidelity MSCI Health Care Index ETF (FHLC)?,Sector ETF report for FHLC
2022-05-19T13:35:00Z,5 Reasons Why You Should Add Halozyme (HALO) to Your Portfolio,"We provide five reasons, which make Halozyme (HALO) a good investment option in 2022."
2022-05-19T16:15:00Z,Johnson & Johnson (JNJ) Down 4.6% Since Last Earnings Report: Can It Rebound?,Johnson & Johnson (JNJ) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.
2022-05-19T19:20:00Z,Best ETFs for High Inflation and Rising Rates,We discuss areas that could outperform in the current market environment.
2022-05-20T12:03:00Z,This Safe Stock Is Dirt Cheap -- and It's Beating the Market,There's a lot to like about this big pharma juggernaut.
2022-05-22T12:10:00Z,"Biotech is in ‘a Category 5 storm, the same as energy in 2020’ — why contrarians say the sector is a buy",Watch for these 3 catalysts and consider these 6 stocks.
2022-05-23T09:13:00Z,3 Monkeypox Stocks That Soared Last Week,Fear of another viral outbreak is generating a lot of buzz around these three biotech stocks.
2022-05-23T14:30:00Z,Could This Biosimilar Drug Candidate Create a Blockbuster for Amgen?,J&J's immunology mega-blockbuster loses exclusivity in the U.S. next year -- and Amgen's biosimilar is ready to capitalize.
2022-05-23T16:16:02Z,Why Johnson & Johnson Stock Is Rising Today,An analyst foresees strong sales growth for the healthcare giant in the coming years.
2022-05-23T16:31:20Z,"Amid Monkeypox Outbreak, This 3X Leveraged ETF Provides Exposure To Health Sector: What To Watch","The Direxion Daily Healthcare Bull 3X Shares (NYSE: CURE) gapped up almost 2.52% higher on Monday in response to outbreaks of monkeypox being reported in several western nations.
CURE is a triple leveraged fund that is designed to outperform 72 U.S. companies in the home health care sector. The index includes a variety of companies including biotechnology, pharmaceuticals, health care equipment, supplies and technology developers and suppliers.
Some of the more familiar names in the ETF include Johnson & Johnson (NYSE: JNJ), weighted at 7.03%; Pfizer Inc. (NYSE: PFE), weighted at 4.36%; and Thermo Fisher Scientific Inc. (NYSE: TMO), weighted at 3.33%.
It should be noted that leveraged ETFs are meant to be used as a trading vehicle as opposed to a ..."
2022-05-23T18:16:00Z,Healthcare Outperformance May Signal Short-Term Market Bottom,This sector outperformance may be a sign the market is nearing a point of selling exhaustion.
2022-05-24T08:44:00Z,Zacks Investment Ideas feature highlights: The Health Care Select Sector SPDR ETF and Johnson and Johnson,The Health Care Select Sector SPDR ETF and Johnson and Johnson have been highlighted in this Investment Ideas article.
2022-05-24T10:03:00Z,‘If you wait for the right time to travel you may never do it’ — seniors take stock of risks as COVID cases rise,How retirees can travel safely this summer
2022-05-24T10:20:09Z,Should Vanguard Value ETF (VTV) Be on Your Investing Radar?,Style Box ETF report for VTV
2022-05-24T13:26:00Z,Pfizer & BioNTech COVID Jab Booster Effective in Kids Under 5,Pfizer (PFE) and BioNTech (BNTX) state that their three-dose COVID-19 vaccine is 80% effective in children under five years of age.
2022-05-24T15:30:00Z,Intuitive Surgical Stock: Bull vs. Bear,Let's figure out which side of the argument is stronger.
2022-05-25T14:15:00Z,2 Top Biotech Stocks to Buy in May,"Despite the market sell-off, these biotech stocks have held up exceptionally well."
2022-05-25T19:51:00Z,"Top Research Reports for Johnson & Johnson, Walt Disney & NextEra Energy","Today's Research Daily features new research reports on 16 major stocks, including Johnson & Johnson (JNJ), The Walt Disney Company (DIS) and NextEra Energy, Inc. (NEE)."
2022-05-26T10:56:00Z,"The Zacks Analyst Blog Highlights Johnson & Johnson, Walt Disney, NextEra Energy, The Home Depot and Anthem","Johnson & Johnson, Walt Disney, NextEra Energy, The Home Depot and Anthem have been included in this Analyst Blog."
2022-05-26T13:00:06Z,Here is What to Know Beyond Why Johnson & Johnson (JNJ) is a Trending Stock,"Johnson & Johnson (JNJ) has been one of the stocks most watched by Zacks.com users lately. So, it is worth exploring what lies ahead for the stock."
2022-05-26T21:45:06Z,Johnson & Johnson (JNJ) Stock Sinks As Market Gains: What You Should Know,"In the latest trading session, Johnson & Johnson (JNJ) closed at $179.46, marking a -0.09% move from the previous day."
2022-05-27T11:48:00Z,The FDA's decision on the Novavax COVID-19 vaccine could come in weeks,"The company's protein-based shot has been authorized or approved in several other countries, including the U.K. and Singapore."
2022-05-27T13:29:00Z,"Pharma Stock Roundup: EU Nod for AZN, JNJ & Others, PFE COVID Jab Effective in Kids",European Commission authorizes a booster dose of AstraZeneca's (AZN) COVID-19 vaccine and approves Merck (MRK) and Roche's (RHHBY) oncology drugs for expanded use.
2022-05-27T13:53:00Z,J&J (JNJ) Carvykti Gets EU Nod for Advanced Multiple Myeloma,"The European Commission approved J&J's (JNJ) BCMA-directed CAR-T cell therapy, Carvykti to treat patients with multiple myeloma who have already received multiple treatments."
2022-05-27T14:23:00Z,White House steps up effort to get antiviral access to more Americans as cases start to stabilize in Northeast,"The White House on Thursday announced more steps to make the antiviral treatment Paxlovid more accessible across the U.S., cautioning that COVID-19 cases are likely to continue to climb over the summer travel season."
2022-05-27T15:07:00Z,Knowing This Number Can Save Your Portfolio From Disaster,"This metric can be a great help for those who are seeking stable, long-term investments."
2022-05-28T12:45:00Z,Monkeypox cases drove up stock prices for these companies on Monday,This includes GeoVax Labs and Emergent Biosolutions.
2022-05-28T13:00:00Z,"Income Method: Become Financially Independent, Stress-Free","Being financially independent is a prerequisite for retirees, but can be a great stress reducer for younger folks who are several years away from retirement. Find out more here."
2022-05-29T12:58:00Z,A new generation of ulcerative colitis drugs is in development. Will they be blockbusters for Lilly and Pfizer?,"Pfizer’s promising ulcerative colitis treatment could generate $1.9 billion in sales by 2030. Lilly’s got a drug in development, too."
2022-05-31T13:39:00Z,"The Zacks Analyst Blog Highlights AstraZeneca, Merck, Roche, J&J, and Pfizer","AstraZeneca, Merck, Roche, J&J, and Pfizer are part of Zacks top Analyst Blog"
2022-05-31T14:00:00Z,Is Vanguard Dividend Appreciation ETF (VIG) a Strong ETF Right Now?,Smart Beta ETF report for VIG
